	clust1	clust2	clust3	id
cell_89350	0.0	0.0	1.0	Donor_12
cell_89351	0.0	0.0	1.0	Donor_51
cell_89352	0.0	0.0	1.0	Donor_16
cell_89353	0.0	0.0	1.0	Donor_78
cell_89354	0.0	0.0	1.0	Donor_13
cell_89355	0.0	0.0	1.0	Donor_8
cell_89356	0.0	0.0	1.0	Donor_5
cell_89357	0.0	0.0	1.0	Donor_64
cell_89358	0.0	0.0	1.0	Donor_18
cell_89359	0.0	0.0	1.0	Donor_13
cell_89360	0.0	0.0	1.0	Donor_63
cell_89361	0.0	0.0	1.0	Donor_99
cell_89362	0.0	0.0	1.0	Donor_19
cell_89363	0.0	0.0	1.0	Donor_16
cell_89364	0.0	0.0	1.0	Donor_18
cell_89365	0.0	0.0	1.0	Donor_86
cell_89366	0.0	0.0	1.0	Donor_15
cell_89367	0.0	0.0	1.0	Donor_12
cell_89368	0.0	0.0	1.0	Donor_14
cell_89369	0.0	0.0	1.0	Donor_13
cell_89370	0.0	0.0	1.0	Donor_39
cell_89371	0.0	0.0	1.0	Donor_14
cell_89372	0.0	0.0	1.0	Donor_14
cell_89373	0.0	0.0	1.0	Donor_15
cell_89374	0.0	0.0	1.0	Donor_15
cell_89375	0.0	0.0	1.0	Donor_15
cell_89376	0.0	0.0	1.0	Donor_6
cell_89377	0.0	0.0	1.0	Donor_5
cell_89378	0.0	0.0	1.0	Donor_26
cell_89379	0.0	0.0	1.0	Donor_18
cell_89380	0.0	0.0	1.0	Donor_19
cell_89381	0.0	0.0	1.0	Donor_85
cell_89382	0.0	0.0	1.0	Donor_17
cell_89383	0.0	0.0	1.0	Donor_13
cell_89384	0.0	0.0	1.0	Donor_11
cell_89385	0.0	0.0	1.0	Donor_95
cell_89386	0.0	0.0	1.0	Donor_14
cell_89387	0.0	0.0	1.0	Donor_11
cell_89388	0.0	0.0	1.0	Donor_11
cell_89389	0.0	0.0	1.0	Donor_16
cell_89390	0.0	0.0	1.0	Donor_10
cell_89391	0.0	0.0	1.0	Donor_17
cell_89392	0.0	0.0	1.0	Donor_14
cell_89393	0.0	0.0	1.0	Donor_18
cell_89394	0.0	0.0	1.0	Donor_97
cell_89395	0.0	0.0	1.0	Donor_14
cell_89396	0.0	0.0	1.0	Donor_47
cell_89397	0.0	0.0	1.0	Donor_92
cell_89398	0.0	0.0	1.0	Donor_11
cell_89399	0.0	0.0	1.0	Donor_15
cell_89400	0.0	0.0	1.0	Donor_19
cell_89401	0.0	0.0	1.0	Donor_18
cell_89402	0.0	0.0	1.0	Donor_48
cell_89403	0.0	0.0	1.0	Donor_55
cell_89404	0.0	0.0	1.0	Donor_18
cell_89405	0.0	0.0	1.0	Donor_35
cell_89406	0.0	0.0	1.0	Donor_24
cell_89407	0.0	0.0	1.0	Donor_87
cell_89408	0.0	0.0	1.0	Donor_71
cell_89409	0.0	0.0	1.0	Donor_78
cell_89410	0.0	0.0	1.0	Donor_12
cell_89411	0.0	0.0	1.0	Donor_73
cell_89412	0.0	0.0	1.0	Donor_20
cell_89413	0.0	0.0	1.0	Donor_17
cell_89414	0.0	0.0	1.0	Donor_13
cell_89415	0.0	0.0	1.0	Donor_11
cell_89416	0.0	0.0	1.0	Donor_11
cell_89417	0.0	0.0	1.0	Donor_19
cell_89418	0.0	0.0	1.0	Donor_15
cell_89419	0.0	0.0	1.0	Donor_17
cell_89420	0.0	0.0	1.0	Donor_11
cell_89421	0.0	0.0	1.0	Donor_11
cell_89422	0.0	0.0	1.0	Donor_10
cell_89423	0.0	0.0	1.0	Donor_98
cell_89424	0.0	0.0	1.0	Donor_93
cell_89425	0.0	0.0	1.0	Donor_19
cell_89426	0.0	0.0	1.0	Donor_18
cell_89427	0.0	0.0	1.0	Donor_12
cell_89428	0.0	0.0	1.0	Donor_87
cell_89429	0.0	0.0	1.0	Donor_99
cell_89430	0.0	0.0	1.0	Donor_12
cell_89431	0.0	0.0	1.0	Donor_17
cell_89432	0.0	0.0	1.0	Donor_7
cell_89433	0.0	0.0	1.0	Donor_23
cell_89434	0.0	0.0	1.0	Donor_14
cell_89435	0.0	0.0	1.0	Donor_19
cell_89436	0.0	0.0	1.0	Donor_56
cell_89437	0.0	0.0	1.0	Donor_38
cell_89438	0.0	0.0	1.0	Donor_11
cell_89439	0.0	0.0	1.0	Donor_13
cell_89440	0.0	0.0	1.0	Donor_12
cell_89441	0.0	0.0	1.0	Donor_45
cell_89442	0.0	0.0	1.0	Donor_40
cell_89443	0.0	0.0	1.0	Donor_0
cell_89444	0.0	0.0	1.0	Donor_17
cell_89445	0.0	0.0	1.0	Donor_15
cell_89446	0.0	0.0	1.0	Donor_17
cell_89447	0.0	0.0	1.0	Donor_18
cell_89448	0.0	0.0	1.0	Donor_18
cell_89449	0.0	0.0	1.0	Donor_16
cell_89450	0.0	0.0	1.0	Donor_13
cell_89451	0.0	0.0	1.0	Donor_14
cell_89452	0.0	0.0	1.0	Donor_16
cell_89453	0.0	0.0	1.0	Donor_11
cell_89454	0.0	0.0	1.0	Donor_24
cell_89455	0.0	0.0	1.0	Donor_36
cell_89456	0.0	0.0	1.0	Donor_15
cell_89457	0.0	0.0	1.0	Donor_18
cell_89458	0.0	0.0	1.0	Donor_14
cell_89459	0.0	0.0	1.0	Donor_13
cell_89460	0.0	0.0	1.0	Donor_65
cell_89461	0.0	0.0	1.0	Donor_87
cell_89462	0.0	0.0	1.0	Donor_12
cell_89463	0.0	0.0	1.0	Donor_44
cell_89464	0.0	0.0	1.0	Donor_86
cell_89465	0.0	0.0	1.0	Donor_13
cell_89466	0.0	0.0	1.0	Donor_17
cell_89467	0.0	0.0	1.0	Donor_19
cell_89468	0.0	0.0	1.0	Donor_94
cell_89469	0.0	0.0	1.0	Donor_18
cell_89470	0.0	0.0	1.0	Donor_18
cell_89471	0.0	0.0	1.0	Donor_40
cell_89472	0.0	0.0	1.0	Donor_18
cell_89473	0.0	0.0	1.0	Donor_7
cell_89474	0.0	0.0	1.0	Donor_38
cell_89475	0.0	0.0	1.0	Donor_10
cell_89476	0.0	0.0	1.0	Donor_98
cell_89477	0.0	0.0	1.0	Donor_18
cell_89478	0.0	0.0	1.0	Donor_10
cell_89479	0.0	0.0	1.0	Donor_90
cell_89480	0.0	0.0	1.0	Donor_17
cell_89481	0.0	0.0	1.0	Donor_17
cell_89482	0.0	0.0	1.0	Donor_15
cell_89483	0.0	0.0	1.0	Donor_19
cell_89484	0.0	0.0	1.0	Donor_15
cell_89485	0.0	0.0	1.0	Donor_10
cell_89486	0.0	0.0	1.0	Donor_17
cell_89487	0.0	0.0	1.0	Donor_55
cell_89488	0.0	0.0	1.0	Donor_79
cell_89489	0.0	0.0	1.0	Donor_41
cell_89490	0.0	0.0	1.0	Donor_84
cell_89491	0.0	0.0	1.0	Donor_96
cell_89492	0.0	0.0	1.0	Donor_24
cell_89493	0.0	0.0	1.0	Donor_11
cell_89494	0.0	0.0	1.0	Donor_16
cell_89495	0.0	0.0	1.0	Donor_59
cell_89496	0.0	0.0	1.0	Donor_42
cell_89497	0.0	0.0	1.0	Donor_7
cell_89498	0.0	0.0	1.0	Donor_96
cell_89499	0.0	0.0	1.0	Donor_12
cell_89500	0.0	0.0	1.0	Donor_24
cell_89501	0.0	0.0	1.0	Donor_15
cell_89502	0.0	0.0	1.0	Donor_61
cell_89503	0.0	0.0	1.0	Donor_17
cell_89504	0.0	0.0	1.0	Donor_16
cell_89505	0.0	0.0	1.0	Donor_18
cell_89506	0.0	0.0	1.0	Donor_19
cell_89507	0.0	0.0	1.0	Donor_17
cell_89508	0.0	0.0	1.0	Donor_36
cell_89509	0.0	0.0	1.0	Donor_11
cell_89510	0.0	0.0	1.0	Donor_99
cell_89511	0.0	0.0	1.0	Donor_11
cell_89512	0.0	0.0	1.0	Donor_60
cell_89513	0.0	0.0	1.0	Donor_12
cell_89514	0.0	0.0	1.0	Donor_16
cell_89515	0.0	0.0	1.0	Donor_82
cell_89516	0.0	0.0	1.0	Donor_15
cell_89517	0.0	0.0	1.0	Donor_14
cell_89518	0.0	0.0	1.0	Donor_14
cell_89519	0.0	0.0	1.0	Donor_16
cell_89520	0.0	0.0	1.0	Donor_69
cell_89521	0.0	0.0	1.0	Donor_22
cell_89522	0.0	0.0	1.0	Donor_12
cell_89523	0.0	0.0	1.0	Donor_82
cell_89524	0.0	0.0	1.0	Donor_65
cell_89525	0.0	0.0	1.0	Donor_11
cell_89526	0.0	0.0	1.0	Donor_16
cell_89527	0.0	0.0	1.0	Donor_15
cell_89528	0.0	0.0	1.0	Donor_18
cell_89529	0.0	0.0	1.0	Donor_15
cell_89530	0.0	0.0	1.0	Donor_48
cell_89531	0.0	0.0	1.0	Donor_52
cell_89532	0.0	0.0	1.0	Donor_52
cell_89533	0.0	0.0	1.0	Donor_29
cell_89534	0.0	0.0	1.0	Donor_15
cell_89535	0.0	0.0	1.0	Donor_19
cell_89536	0.0	0.0	1.0	Donor_14
cell_89537	0.0	0.0	1.0	Donor_17
cell_89538	0.0	0.0	1.0	Donor_19
cell_89539	0.0	0.0	1.0	Donor_13
cell_89540	0.0	0.0	1.0	Donor_17
cell_89541	0.0	0.0	1.0	Donor_2
cell_89542	0.0	0.0	1.0	Donor_19
cell_89543	0.0	0.0	1.0	Donor_12
cell_89544	0.0	0.0	1.0	Donor_29
cell_89545	0.0	0.0	1.0	Donor_17
cell_89546	0.0	0.0	1.0	Donor_49
cell_89547	0.0	0.0	1.0	Donor_12
cell_89548	0.0	0.0	1.0	Donor_18
cell_89549	0.0	0.0	1.0	Donor_78
cell_89550	0.0	0.0	1.0	Donor_62
cell_89551	0.0	0.0	1.0	Donor_13
cell_89552	0.0	0.0	1.0	Donor_14
cell_89553	0.0	0.0	1.0	Donor_19
cell_89554	0.0	0.0	1.0	Donor_15
cell_89555	0.0	0.0	1.0	Donor_16
cell_89556	0.0	0.0	1.0	Donor_14
cell_89557	0.0	0.0	1.0	Donor_16
cell_89558	0.0	0.0	1.0	Donor_13
cell_89559	0.0	0.0	1.0	Donor_14
cell_89560	0.0	0.0	1.0	Donor_66
cell_89561	0.0	0.0	1.0	Donor_14
cell_89562	0.0	0.0	1.0	Donor_10
cell_89563	0.0	0.0	1.0	Donor_16
cell_89564	0.0	0.0	1.0	Donor_13
cell_89565	0.0	0.0	1.0	Donor_25
cell_89566	0.0	0.0	1.0	Donor_17
cell_89567	0.0	0.0	1.0	Donor_77
cell_89568	0.0	0.0	1.0	Donor_11
cell_89569	0.0	0.0	1.0	Donor_17
cell_89570	0.0	0.0	1.0	Donor_46
cell_89571	0.0	0.0	1.0	Donor_13
cell_89572	0.0	0.0	1.0	Donor_19
cell_89573	0.0	0.0	1.0	Donor_11
cell_89574	0.0	0.0	1.0	Donor_11
cell_89575	0.0	0.0	1.0	Donor_83
cell_89576	0.0	0.0	1.0	Donor_13
cell_89577	0.0	0.0	1.0	Donor_14
cell_89578	0.0	0.0	1.0	Donor_15
cell_89579	0.0	0.0	1.0	Donor_66
cell_89580	0.0	0.0	1.0	Donor_76
cell_89581	0.0	0.0	1.0	Donor_13
cell_89582	0.0	0.0	1.0	Donor_18
cell_89583	0.0	0.0	1.0	Donor_12
cell_89584	0.0	0.0	1.0	Donor_71
cell_89585	0.0	0.0	1.0	Donor_12
cell_89586	0.0	0.0	1.0	Donor_49
cell_89587	0.0	0.0	1.0	Donor_13
cell_89588	0.0	0.0	1.0	Donor_17
cell_89589	0.0	0.0	1.0	Donor_97
cell_89590	0.0	0.0	1.0	Donor_87
cell_89591	0.0	0.0	1.0	Donor_11
cell_89592	0.0	0.0	1.0	Donor_17
cell_89593	0.0	0.0	1.0	Donor_92
cell_89594	0.0	0.0	1.0	Donor_35
cell_89595	0.0	0.0	1.0	Donor_55
cell_89596	0.0	0.0	1.0	Donor_18
cell_89597	0.0	0.0	1.0	Donor_99
cell_89598	0.0	0.0	1.0	Donor_15
cell_89599	0.0	0.0	1.0	Donor_14
cell_89600	0.0	0.0	1.0	Donor_16
cell_89601	0.0	0.0	1.0	Donor_49
cell_89602	0.0	0.0	1.0	Donor_12
cell_89603	0.0	0.0	1.0	Donor_10
cell_89604	0.0	0.0	1.0	Donor_25
cell_89605	0.0	0.0	1.0	Donor_10
cell_89606	0.0	0.0	1.0	Donor_96
cell_89607	0.0	0.0	1.0	Donor_9
cell_89608	0.0	0.0	1.0	Donor_17
cell_89609	0.0	0.0	1.0	Donor_65
cell_89610	0.0	0.0	1.0	Donor_10
cell_89611	0.0	0.0	1.0	Donor_16
cell_89612	0.0	0.0	1.0	Donor_12
cell_89613	0.0	0.0	1.0	Donor_14
cell_89614	0.0	0.0	1.0	Donor_16
cell_89615	0.0	0.0	1.0	Donor_15
cell_89616	0.0	0.0	1.0	Donor_10
cell_89617	0.0	0.0	1.0	Donor_13
cell_89618	0.0	0.0	1.0	Donor_75
cell_89619	0.0	0.0	1.0	Donor_17
cell_89620	0.0	0.0	1.0	Donor_10
cell_89621	0.0	0.0	1.0	Donor_11
cell_89622	0.0	0.0	1.0	Donor_11
cell_89623	0.0	0.0	1.0	Donor_18
cell_89624	0.0	0.0	1.0	Donor_51
cell_89625	0.0	0.0	1.0	Donor_69
cell_89626	0.0	0.0	1.0	Donor_65
cell_89627	0.0	0.0	1.0	Donor_8
cell_89628	0.0	0.0	1.0	Donor_13
cell_89629	0.0	0.0	1.0	Donor_14
cell_89630	0.0	0.0	1.0	Donor_56
cell_89631	0.0	0.0	1.0	Donor_21
cell_89632	0.0	0.0	1.0	Donor_17
cell_89633	0.0	0.0	1.0	Donor_48
cell_89634	0.0	0.0	1.0	Donor_95
cell_89635	0.0	0.0	1.0	Donor_73
cell_89636	0.0	0.0	1.0	Donor_19
cell_89637	0.0	0.0	1.0	Donor_12
cell_89638	0.0	0.0	1.0	Donor_32
cell_89639	0.0	0.0	1.0	Donor_65
cell_89640	0.0	0.0	1.0	Donor_17
cell_89641	0.0	0.0	1.0	Donor_51
cell_89642	0.0	0.0	1.0	Donor_93
cell_89643	0.0	0.0	1.0	Donor_15
cell_89644	0.0	0.0	1.0	Donor_94
cell_89645	0.0	0.0	1.0	Donor_19
cell_89646	0.0	0.0	1.0	Donor_19
cell_89647	0.0	0.0	1.0	Donor_57
cell_89648	0.0	0.0	1.0	Donor_18
cell_89649	0.0	0.0	1.0	Donor_20
cell_89650	0.0	0.0	1.0	Donor_10
cell_89651	0.0	0.0	1.0	Donor_18
cell_89652	0.0	0.0	1.0	Donor_19
cell_89653	0.0	0.0	1.0	Donor_10
cell_89654	0.0	0.0	1.0	Donor_82
cell_89655	0.0	0.0	1.0	Donor_18
cell_89656	0.0	0.0	1.0	Donor_14
cell_89657	0.0	0.0	1.0	Donor_16
cell_89658	0.0	0.0	1.0	Donor_19
cell_89659	0.0	0.0	1.0	Donor_10
cell_89660	0.0	0.0	1.0	Donor_12
cell_89661	0.0	0.0	1.0	Donor_10
cell_89662	0.0	0.0	1.0	Donor_91
cell_89663	0.0	0.0	1.0	Donor_4
cell_89664	0.0	0.0	1.0	Donor_35
cell_89665	0.0	0.0	1.0	Donor_13
cell_89666	0.0	0.0	1.0	Donor_11
cell_89667	0.0	0.0	1.0	Donor_10
cell_89668	0.0	0.0	1.0	Donor_18
cell_89669	0.0	0.0	1.0	Donor_41
cell_89670	0.0	0.0	1.0	Donor_30
cell_89671	0.0	0.0	1.0	Donor_14
cell_89672	0.0	0.0	1.0	Donor_14
cell_89673	0.0	0.0	1.0	Donor_48
cell_89674	0.0	0.0	1.0	Donor_13
cell_89675	0.0	0.0	1.0	Donor_81
cell_89676	0.0	0.0	1.0	Donor_10
cell_89677	0.0	0.0	1.0	Donor_10
cell_89678	0.0	0.0	1.0	Donor_54
cell_89679	0.0	0.0	1.0	Donor_97
cell_89680	0.0	0.0	1.0	Donor_66
cell_89681	0.0	0.0	1.0	Donor_12
cell_89682	0.0	0.0	1.0	Donor_54
cell_89683	0.0	0.0	1.0	Donor_44
cell_89684	0.0	0.0	1.0	Donor_46
cell_89685	0.0	0.0	1.0	Donor_19
cell_89686	0.0	0.0	1.0	Donor_27
cell_89687	0.0	0.0	1.0	Donor_12
cell_89688	0.0	0.0	1.0	Donor_31
cell_89689	0.0	0.0	1.0	Donor_17
cell_89690	0.0	0.0	1.0	Donor_92
cell_89691	0.0	0.0	1.0	Donor_12
cell_89692	0.0	0.0	1.0	Donor_13
cell_89693	0.0	0.0	1.0	Donor_73
cell_89694	0.0	0.0	1.0	Donor_15
cell_89695	0.0	0.0	1.0	Donor_18
cell_89696	0.0	0.0	1.0	Donor_13
cell_89697	0.0	0.0	1.0	Donor_80
cell_89698	0.0	0.0	1.0	Donor_18
cell_89699	0.0	0.0	1.0	Donor_12
cell_89700	0.0	0.0	1.0	Donor_11
cell_89701	0.0	0.0	1.0	Donor_16
cell_89702	0.0	0.0	1.0	Donor_71
cell_89703	0.0	0.0	1.0	Donor_12
cell_89704	0.0	0.0	1.0	Donor_76
cell_89705	0.0	0.0	1.0	Donor_43
cell_89706	0.0	0.0	1.0	Donor_2
cell_89707	0.0	0.0	1.0	Donor_13
cell_89708	0.0	0.0	1.0	Donor_11
cell_89709	0.0	0.0	1.0	Donor_16
cell_89710	0.0	0.0	1.0	Donor_97
cell_89711	0.0	0.0	1.0	Donor_49
cell_89712	0.0	0.0	1.0	Donor_11
cell_89713	0.0	0.0	1.0	Donor_19
cell_89714	0.0	0.0	1.0	Donor_12
cell_89715	0.0	0.0	1.0	Donor_10
cell_89716	0.0	0.0	1.0	Donor_10
cell_89717	0.0	0.0	1.0	Donor_16
cell_89718	0.0	0.0	1.0	Donor_16
cell_89719	0.0	0.0	1.0	Donor_11
cell_89720	0.0	0.0	1.0	Donor_11
cell_89721	0.0	0.0	1.0	Donor_12
cell_89722	0.0	0.0	1.0	Donor_16
cell_89723	0.0	0.0	1.0	Donor_18
cell_89724	0.0	0.0	1.0	Donor_16
cell_89725	0.0	0.0	1.0	Donor_91
cell_89726	0.0	0.0	1.0	Donor_14
cell_89727	0.0	0.0	1.0	Donor_12
cell_89728	0.0	0.0	1.0	Donor_15
cell_89729	0.0	0.0	1.0	Donor_11
cell_89730	0.0	0.0	1.0	Donor_17
cell_89731	0.0	0.0	1.0	Donor_11
cell_89732	0.0	0.0	1.0	Donor_76
cell_89733	0.0	0.0	1.0	Donor_11
cell_89734	0.0	0.0	1.0	Donor_12
cell_89735	0.0	0.0	1.0	Donor_15
cell_89736	0.0	0.0	1.0	Donor_38
cell_89737	0.0	0.0	1.0	Donor_34
cell_89738	0.0	0.0	1.0	Donor_12
cell_89739	0.0	0.0	1.0	Donor_11
cell_89740	0.0	0.0	1.0	Donor_18
cell_89741	0.0	0.0	1.0	Donor_18
cell_89742	0.0	0.0	1.0	Donor_46
cell_89743	0.0	0.0	1.0	Donor_13
cell_89744	0.0	0.0	1.0	Donor_16
cell_89745	0.0	0.0	1.0	Donor_14
cell_89746	0.0	0.0	1.0	Donor_14
cell_89747	0.0	0.0	1.0	Donor_64
cell_89748	0.0	0.0	1.0	Donor_59
cell_89749	0.0	0.0	1.0	Donor_19
cell_89750	0.0	0.0	1.0	Donor_11
cell_89751	0.0	0.0	1.0	Donor_17
cell_89752	0.0	0.0	1.0	Donor_0
cell_89753	0.0	0.0	1.0	Donor_18
cell_89754	0.0	0.0	1.0	Donor_19
cell_89755	0.0	0.0	1.0	Donor_18
cell_89756	0.0	0.0	1.0	Donor_15
cell_89757	0.0	0.0	1.0	Donor_17
cell_89758	0.0	0.0	1.0	Donor_13
cell_89759	0.0	0.0	1.0	Donor_13
cell_89760	0.0	0.0	1.0	Donor_66
cell_89761	0.0	0.0	1.0	Donor_10
cell_89762	0.0	0.0	1.0	Donor_19
cell_89763	0.0	0.0	1.0	Donor_58
cell_89764	0.0	0.0	1.0	Donor_33
cell_89765	0.0	0.0	1.0	Donor_22
cell_89766	0.0	0.0	1.0	Donor_13
cell_89767	0.0	0.0	1.0	Donor_10
cell_89768	0.0	0.0	1.0	Donor_83
cell_89769	0.0	0.0	1.0	Donor_18
cell_89770	0.0	0.0	1.0	Donor_98
cell_89771	0.0	0.0	1.0	Donor_12
cell_89772	0.0	0.0	1.0	Donor_69
cell_89773	0.0	0.0	1.0	Donor_71
cell_89774	0.0	0.0	1.0	Donor_13
cell_89775	0.0	0.0	1.0	Donor_12
cell_89776	0.0	0.0	1.0	Donor_89
cell_89777	0.0	0.0	1.0	Donor_37
cell_89778	0.0	0.0	1.0	Donor_56
cell_89779	0.0	0.0	1.0	Donor_18
cell_89780	0.0	0.0	1.0	Donor_18
cell_89781	0.0	0.0	1.0	Donor_77
cell_89782	0.0	0.0	1.0	Donor_15
cell_89783	0.0	0.0	1.0	Donor_68
cell_89784	0.0	0.0	1.0	Donor_72
cell_89785	0.0	0.0	1.0	Donor_12
cell_89786	0.0	0.0	1.0	Donor_13
cell_89787	0.0	0.0	1.0	Donor_17
cell_89788	0.0	0.0	1.0	Donor_41
cell_89789	0.0	0.0	1.0	Donor_39
cell_89790	0.0	0.0	1.0	Donor_12
cell_89791	0.0	0.0	1.0	Donor_18
cell_89792	0.0	0.0	1.0	Donor_11
cell_89793	0.0	0.0	1.0	Donor_11
cell_89794	0.0	0.0	1.0	Donor_33
cell_89795	0.0	0.0	1.0	Donor_61
cell_89796	0.0	0.0	1.0	Donor_37
cell_89797	0.0	0.0	1.0	Donor_11
cell_89798	0.0	0.0	1.0	Donor_47
cell_89799	0.0	0.0	1.0	Donor_14
cell_89800	0.0	0.0	1.0	Donor_16
cell_89801	0.0	0.0	1.0	Donor_70
cell_89802	0.0	0.0	1.0	Donor_42
cell_89803	0.0	0.0	1.0	Donor_16
cell_89804	0.0	0.0	1.0	Donor_86
cell_89805	0.0	0.0	1.0	Donor_13
cell_89806	0.0	0.0	1.0	Donor_16
cell_89807	0.0	0.0	1.0	Donor_18
cell_89808	0.0	0.0	1.0	Donor_92
cell_89809	0.0	0.0	1.0	Donor_66
cell_89810	0.0	0.0	1.0	Donor_1
cell_89811	0.0	0.0	1.0	Donor_82
cell_89812	0.0	0.0	1.0	Donor_14
cell_89813	0.0	0.0	1.0	Donor_10
cell_89814	0.0	0.0	1.0	Donor_13
cell_89815	0.0	0.0	1.0	Donor_14
cell_89816	0.0	0.0	1.0	Donor_27
cell_89817	0.0	0.0	1.0	Donor_18
cell_89818	0.0	0.0	1.0	Donor_87
cell_89819	0.0	0.0	1.0	Donor_51
cell_89820	0.0	0.0	1.0	Donor_72
cell_89821	0.0	0.0	1.0	Donor_15
cell_89822	0.0	0.0	1.0	Donor_11
cell_89823	0.0	0.0	1.0	Donor_19
cell_89824	0.0	0.0	1.0	Donor_12
cell_89825	0.0	0.0	1.0	Donor_35
cell_89826	0.0	0.0	1.0	Donor_13
cell_89827	0.0	0.0	1.0	Donor_13
cell_89828	0.0	0.0	1.0	Donor_24
cell_89829	0.0	0.0	1.0	Donor_41
cell_89830	0.0	0.0	1.0	Donor_81
cell_89831	0.0	0.0	1.0	Donor_26
cell_89832	0.0	0.0	1.0	Donor_35
cell_89833	0.0	0.0	1.0	Donor_14
cell_89834	0.0	0.0	1.0	Donor_88
cell_89835	0.0	0.0	1.0	Donor_41
cell_89836	0.0	0.0	1.0	Donor_10
cell_89837	0.0	0.0	1.0	Donor_67
cell_89838	0.0	0.0	1.0	Donor_15
cell_89839	0.0	0.0	1.0	Donor_30
cell_89840	0.0	0.0	1.0	Donor_18
cell_89841	0.0	0.0	1.0	Donor_69
cell_89842	0.0	0.0	1.0	Donor_11
cell_89843	0.0	0.0	1.0	Donor_10
cell_89844	0.0	0.0	1.0	Donor_15
cell_89845	0.0	0.0	1.0	Donor_93
cell_89846	0.0	0.0	1.0	Donor_18
cell_89847	0.0	0.0	1.0	Donor_12
cell_89848	0.0	0.0	1.0	Donor_56
cell_89849	0.0	0.0	1.0	Donor_12
cell_89850	0.0	0.0	1.0	Donor_18
cell_89851	0.0	0.0	1.0	Donor_5
cell_89852	0.0	0.0	1.0	Donor_12
cell_89853	0.0	0.0	1.0	Donor_55
cell_89854	0.0	0.0	1.0	Donor_45
cell_89855	0.0	0.0	1.0	Donor_44
cell_89856	0.0	0.0	1.0	Donor_17
cell_89857	0.0	0.0	1.0	Donor_17
cell_89858	0.0	0.0	1.0	Donor_72
cell_89859	0.0	0.0	1.0	Donor_78
cell_89860	0.0	0.0	1.0	Donor_10
cell_89861	0.0	0.0	1.0	Donor_52
cell_89862	0.0	0.0	1.0	Donor_18
cell_89863	0.0	0.0	1.0	Donor_38
cell_89864	0.0	0.0	1.0	Donor_26
cell_89865	0.0	0.0	1.0	Donor_82
cell_89866	0.0	0.0	1.0	Donor_13
cell_89867	0.0	0.0	1.0	Donor_13
cell_89868	0.0	0.0	1.0	Donor_55
cell_89869	0.0	0.0	1.0	Donor_25
cell_89870	0.0	0.0	1.0	Donor_11
cell_89871	0.0	0.0	1.0	Donor_6
cell_89872	0.0	0.0	1.0	Donor_10
cell_89873	0.0	0.0	1.0	Donor_34
cell_89874	0.0	0.0	1.0	Donor_67
cell_89875	0.0	0.0	1.0	Donor_12
cell_89876	0.0	0.0	1.0	Donor_16
cell_89877	0.0	0.0	1.0	Donor_14
cell_89878	0.0	0.0	1.0	Donor_16
cell_89879	0.0	0.0	1.0	Donor_11
cell_89880	0.0	0.0	1.0	Donor_28
cell_89881	0.0	0.0	1.0	Donor_10
cell_89882	0.0	0.0	1.0	Donor_19
cell_89883	0.0	0.0	1.0	Donor_42
cell_89884	0.0	0.0	1.0	Donor_18
cell_89885	0.0	0.0	1.0	Donor_15
cell_89886	0.0	0.0	1.0	Donor_52
cell_89887	0.0	0.0	1.0	Donor_76
cell_89888	0.0	0.0	1.0	Donor_12
cell_89889	0.0	0.0	1.0	Donor_32
cell_89890	0.0	0.0	1.0	Donor_27
cell_89891	0.0	0.0	1.0	Donor_44
cell_89892	0.0	0.0	1.0	Donor_47
cell_89893	0.0	0.0	1.0	Donor_46
cell_89894	0.0	0.0	1.0	Donor_78
cell_89895	0.0	0.0	1.0	Donor_11
cell_89896	0.0	0.0	1.0	Donor_67
cell_89897	0.0	0.0	1.0	Donor_11
cell_89898	0.0	0.0	1.0	Donor_56
cell_89899	0.0	0.0	1.0	Donor_65
cell_89900	0.0	0.0	1.0	Donor_78
cell_89901	0.0	0.0	1.0	Donor_16
cell_89902	0.0	0.0	1.0	Donor_67
cell_89903	0.0	0.0	1.0	Donor_15
cell_89904	0.0	0.0	1.0	Donor_37
cell_89905	0.0	0.0	1.0	Donor_12
cell_89906	0.0	0.0	1.0	Donor_24
cell_89907	0.0	0.0	1.0	Donor_71
cell_89908	0.0	0.0	1.0	Donor_74
cell_89909	0.0	0.0	1.0	Donor_11
cell_89910	0.0	0.0	1.0	Donor_61
cell_89911	0.0	0.0	1.0	Donor_12
cell_89912	0.0	0.0	1.0	Donor_82
cell_89913	0.0	0.0	1.0	Donor_71
cell_89914	0.0	0.0	1.0	Donor_11
cell_89915	0.0	0.0	1.0	Donor_97
cell_89916	0.0	0.0	1.0	Donor_16
cell_89917	0.0	0.0	1.0	Donor_13
cell_89918	0.0	0.0	1.0	Donor_14
cell_89919	0.0	0.0	1.0	Donor_2
cell_89920	0.0	0.0	1.0	Donor_10
cell_89921	0.0	0.0	1.0	Donor_14
cell_89922	0.0	0.0	1.0	Donor_13
cell_89923	0.0	0.0	1.0	Donor_16
cell_89924	0.0	0.0	1.0	Donor_13
cell_89925	0.0	0.0	1.0	Donor_16
cell_89926	0.0	0.0	1.0	Donor_39
cell_89927	0.0	0.0	1.0	Donor_39
cell_89928	0.0	0.0	1.0	Donor_21
cell_89929	0.0	0.0	1.0	Donor_17
cell_89930	0.0	0.0	1.0	Donor_11
cell_89931	0.0	0.0	1.0	Donor_14
